,arquivo,lon,lat,linha,nome,information,rua,bairro
5140,downloads/66.kml,-35.201644962653525,-5.820708554238081,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Tarcísio Galvão', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-380', 'country': 'Brasil', 'country_code': 'br'}",Rua Tarcísio Galvão,Nova Descoberta
5145,downloads/66.kml,-35.20238659344613,-5.8200760558247575,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'office': 'Instituto do Cérebro', 'house_number': '2155', 'road': 'Avenida Nascimento de Castro', 'suburb': 'Nova Descoberta', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075090', 'country': 'Brasil', 'country_code': 'br'}",Avenida Nascimento de Castro,Nova Descoberta
5155,downloads/66.kml,-35.204503359273076,-5.8191586565226325,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Nascimento de Castro', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056-180', 'country': 'Brasil', 'country_code': 'br'}",Avenida Nascimento de Castro,Lagoa Nova
5167,downloads/66.kml,-35.20703025162221,-5.818179063498974,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Senador Salgado Filho', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056-000', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho,Lagoa Nova
5200,downloads/66.kml,-35.213640555739396,-5.815618811175227,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua São José', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054-590', 'country': 'Brasil', 'country_code': 'br'}",Rua São José,Lagoa Nova
5210,downloads/66.kml,-35.21576285362244,-5.81481171771884,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'amenity': 'UnP Nascimento de Castro', 'road': 'Rua Jairo Tinoco', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054680', 'country': 'Brasil', 'country_code': 'br'}",Rua Jairo Tinoco,Lagoa Nova
5229,downloads/66.kml,-35.219722716137774,-5.81343968398869,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Nascimento de Castro', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054600', 'country': 'Brasil', 'country_code': 'br'}",Avenida Nascimento de Castro,Nossa Senhora de Nazaré
5232,downloads/66.kml,-35.22274531424045,-5.8123341109603635,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua dos Potiguares', 'suburb': 'Dix-Sept Rosado', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054600', 'country': 'Brasil', 'country_code': 'br'}",Rua dos Potiguares,Dix-Sept Rosado
5234,downloads/66.kml,-35.223788945004344,-5.815249169245362,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua dos Potiguares', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-740', 'country': 'Brasil', 'country_code': 'br'}",Rua dos Potiguares,Nossa Senhora de Nazaré
5236,downloads/66.kml,-35.22463845089078,-5.817464841529727,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Miguel Castro', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-740', 'country': 'Brasil', 'country_code': 'br'}",Avenida Miguel Castro,Nossa Senhora de Nazaré
5239,downloads/66.kml,-35.22523733787238,-5.817233249545097,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Marechal Anacleto de Lima', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-740', 'country': 'Brasil', 'country_code': 'br'}",Rua Marechal Anacleto de Lima,Nossa Senhora de Nazaré
5252,downloads/66.kml,-35.22803781554103,-5.816345941275357,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'amenity': 'Estacionamento da Liga', 'road': 'Avenida Interventor Mário Câmara', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59062-600', 'country': 'Brasil', 'country_code': 'br'}",Avenida Interventor Mário Câmara,Nossa Senhora de Nazaré
5265,downloads/66.kml,-35.23062715306878,-5.815397864207625,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-740', 'country': 'Brasil', 'country_code': 'br'}",,Nossa Senhora de Nazaré
5270,downloads/66.kml,-35.231607165187604,-5.815028138458729,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Coronel Estevam', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59052-700', 'country': 'Brasil', 'country_code': 'br'}",Avenida Coronel Estevam,Nossa Senhora de Nazaré
5278,downloads/66.kml,-35.233088079839945,-5.814650030806661,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Rubens Mariz', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59052-700', 'country': 'Brasil', 'country_code': 'br'}",Rua Rubens Mariz,Nossa Senhora de Nazaré
5283,downloads/66.kml,-35.23350273258985,-5.815750574693084,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Pastor Eustaquio Lopes Da Silva', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59052-700', 'country': 'Brasil', 'country_code': 'br'}",Rua Pastor Eustaquio Lopes Da Silva,Nossa Senhora de Nazaré
5286,downloads/66.kml,-35.23376726545393,-5.816311156377196,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Lima e Silva', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Avenida Lima e Silva,Nossa Senhora de Nazaré
5298,downloads/66.kml,-35.2363391686231,-5.81539124250412,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Lima e Silva', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Avenida Lima e Silva,Bom Pastor
5304,downloads/66.kml,-35.23754096589983,-5.814901236444713,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Sampaio Correia', 'residential': 'Vila Mereto', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Rua Sampaio Correia,Bom Pastor
5309,downloads/66.kml,-35.23843958973885,-5.814554141834378,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Travessa Lima e Silva', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Travessa Lima e Silva,Bom Pastor
5310,downloads/66.kml,-35.240024523809545,-5.813678316771983,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Travessa Segunda Lime E Silva', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Travessa Segunda Lime E Silva,Bom Pastor
5311,downloads/66.kml,-35.24047345854342,-5.813454939052463,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Bom Pastor', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Rua Bom Pastor,Bom Pastor
5320,downloads/66.kml,-35.2421204186976,-5.814633015543222,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Tenente Petronilo Diogo Silva', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060160', 'country': 'Brasil', 'country_code': 'br'}",Rua Tenente Petronilo Diogo Silva,Bom Pastor
5329,downloads/66.kml,-35.24365489371121,-5.815714197233318,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Jardim das Palmeiras', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060160', 'country': 'Brasil', 'country_code': 'br'}",Rua Jardim das Palmeiras,Bom Pastor
5334,downloads/66.kml,-35.244551338255405,-5.816316017881036,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Pedro de Souza', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060160', 'country': 'Brasil', 'country_code': 'br'}",Rua Pedro de Souza,Bom Pastor
5337,downloads/66.kml,-35.24492869153619,-5.816730922088027,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Capitão Mor-Gouveia', 'residential': 'Vila Mereto', 'suburb': 'Bom Pastor', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Avenida Capitão Mor-Gouveia,Bom Pastor
5338,downloads/66.kml,-35.24482810869814,-5.816917922347784,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Capitão Mor-Gouveia', 'residential': 'Vila Mereto', 'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060400', 'country': 'Brasil', 'country_code': 'br'}",Avenida Capitão Mor-Gouveia,Cidade da Esperança
5365,downloads/66.kml,-35.23864360526204,-5.819250103086232,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'shop': 'SuperFácil - Unidade Rodoviária', 'road': 'Avenida Capitão Mor-Gouveia', 'residential': 'Vila Mereto', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060-400', 'country': 'Brasil', 'country_code': 'br'}",Avenida Capitão Mor-Gouveia,Nossa Senhora de Nazaré
5387,downloads/66.kml,-35.23288029246032,-5.8213810343295345,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Adolfo Gordo', 'suburb': 'Cidade da Esperança', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060-400', 'country': 'Brasil', 'country_code': 'br'}",Rua Adolfo Gordo,Cidade da Esperança
5411,downloads/66.kml,-35.22934799082577,-5.820202119648457,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Jerônimo Câmara', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59063-160', 'country': 'Brasil', 'country_code': 'br'}",Avenida Jerônimo Câmara,Nossa Senhora de Nazaré
5424,downloads/66.kml,-35.228366469964385,-5.817607585340737,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Borges de Castro', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59060420', 'country': 'Brasil', 'country_code': 'br'}",Rua Borges de Castro,Nossa Senhora de Nazaré
5436,downloads/66.kml,-35.227433815598495,-5.815150178968906,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Rua Professor Saturnino', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59062-600', 'country': 'Brasil', 'country_code': 'br'}",Rua Professor Saturnino,Nossa Senhora de Nazaré
5443,downloads/66.kml,-35.226817326620214,-5.8139594458043575,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Amintas Barros', 'suburb': 'Dix-Sept Rosado', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59062-600', 'country': 'Brasil', 'country_code': 'br'}",Avenida Amintas Barros,Dix-Sept Rosado
5459,downloads/66.kml,-35.22359222173691,-5.815167026594281,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Amintas Barros', 'suburb': 'Nossa Senhora de Nazaré', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-740', 'country': 'Brasil', 'country_code': 'br'}",Avenida Amintas Barros,Nossa Senhora de Nazaré
5475,downloads/66.kml,-35.220403745770454,-5.816308809444307,66,"Ponta Negra/Cidade da Esperança, via Bom Pastor","{'road': 'Avenida Amintas Barros', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075-740', 'country': 'Brasil', 'country_code': 'br'}",Avenida Amintas Barros,Lagoa Nova
